Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Region,State,Category,Sub_Category,Product_Name,Quantity,Unit_Price,Discount,Sales,Cost,Profit,Season,Month,Year,Month_Name,Quarter
ORD-4986,2022-09-16,2022-09-22,Standard Class,CUST-3082,Customer_458,Home Office,East,East_State_6,Office Supplies,Paper,Notebooks Bundle,16,31.33,0.3,350.9,221.36,129.54,Autumn,9,2022,September,Q3
ORD-4987,2022-10-30,2022-11-04,Second Class,CUST-6084,Customer_392,Consumer,North,North_State_7,Sports,Accessories,Fitness Tracker,12,38.71,0.0,464.52,241.16,223.36,Autumn,10,2022,October,Q4
ORD-4988,2023-02-04,2023-02-05,Second Class,CUST-9937,Customer_252,Home Office,North,North_State_5,Sports,Accessories,Jump Rope,14,122.95,0.2,1377.04,883.24,493.8,Winter,2,2023,February,Q1
ORD-4989,2022-08-24,2022-08-28,Second Class,CUST-5319,Customer_443,Consumer,North,North_State_2,Clothing,Trousers,Business Shirt,6,107.89,0.05,614.97,384.0,230.97,Summer,8,2022,August,Q3
ORD-4990,2021-02-22,2021-02-26,First Class,CUST-7910,Customer_392,Home Office,West,West_State_3,Office Supplies,Staplers,File Folders,20,85.82,0.2,1373.12,952.4,420.72,Winter,2,2021,February,Q1
ORD-4991,2024-12-31,2025-01-07,Same Day,CUST-8440,Customer_132,Consumer,East,East_State_5,Electronics,Accessories,Sony Headphones,20,541.37,0.2,8661.92,4800.52,3861.4,Winter,12,2024,December,Q4
ORD-4992,2021-07-14,2021-07-15,Standard Class,CUST-1200,Customer_112,Corporate,Central,Central_State_5,Sports,Shoes,Running Shoes Pro,4,142.4,0.0,569.6,331.46,238.14,Summer,7,2021,July,Q3
ORD-4993,2021-03-14,2021-03-19,Second Class,CUST-1868,Customer_109,Corporate,West,West_State_2,Furniture,Desks,Bookshelf,4,839.63,0.25,2518.89,1182.2,1336.69,Spring,3,2021,March,Q1
ORD-4994,2024-09-22,2024-09-23,Same Day,CUST-9335,Customer_405,Corporate,North,North_State_9,Clothing,Jackets,Winter Jacket,12,59.29,0.3,498.04,361.69,136.35,Autumn,9,2024,September,Q3
ORD-4995,2023-10-18,2023-10-24,Same Day,CUST-6824,Customer_239,Home Office,Central,Central_State_10,Sports,Nutrition,Fitness Tracker,10,82.45,0.3,577.15,357.26,219.89,Autumn,10,2023,October,Q4
ORD-4996,2023-09-05,2023-09-06,Standard Class,CUST-7153,Customer_302,Corporate,East,East_State_3,Electronics,Cameras,Canon Camera,20,1303.27,0.2,20852.32,8830.18,12022.14,Autumn,9,2023,September,Q3
ORD-4997,2022-04-07,2022-04-13,Same Day,CUST-9466,Customer_493,Consumer,East,East_State_7,Sports,Clothing,Resistance Bands,18,159.05,0.05,2719.76,1990.56,729.2,Spring,4,2022,April,Q2
ORD-4998,2023-03-15,2023-03-20,Same Day,CUST-6422,Customer_31,Home Office,Central,Central_State_4,Clothing,Accessories,Sport Socks,10,69.22,0.0,692.2,332.35,359.85,Spring,3,2023,March,Q1
ORD-4999,2021-04-12,2021-04-15,First Class,CUST-2559,Customer_413,Corporate,East,East_State_4,Furniture,Chairs,Bookshelf,6,179.5,0.25,807.75,605.16,202.59,Spring,4,2021,April,Q2
ORD-5000,2022-03-19,2022-03-22,Same Day,CUST-2157,Customer_16,Home Office,North,North_State_9,Furniture,Desks,Reception Desk,12,507.29,0.0,6087.48,2964.89,3122.59,Spring,3,2022,March,Q1
ORD-5001,2022-07-08,2022-07-15,Same Day,CUST-9892,Customer_228,Consumer,South,South_State_7,Sports,Nutrition,Dumbbells Set,10,145.92,0.05,1386.24,807.52,578.72,Summer,7,2022,July,Q3
ORD-5002,2021-05-24,2021-05-26,First Class,CUST-7619,Customer_385,Corporate,South,South_State_2,Sports,Accessories,Fitness Tracker,5,47.03,0.05,223.39,115.57,107.82,Spring,5,2021,May,Q2
ORD-5003,2022-07-29,2022-08-04,First Class,CUST-6942,Customer_126,Home Office,North,North_State_2,Furniture,Chairs,Reception Desk,7,850.88,0.3,4169.31,2582.58,1586.73,Summer,7,2022,July,Q3
ORD-5004,2022-01-01,2022-01-08,First Class,CUST-2703,Customer_347,Home Office,North,North_State_8,Electronics,Cameras,MacBook Pro,2,639.77,0.0,1279.54,900.38,379.16,Winter,1,2022,January,Q1
ORD-5005,2021-03-07,2021-03-09,First Class,CUST-3442,Customer_160,Consumer,West,West_State_2,Clothing,Shoes,Casual T-Shirt,16,184.57,0.05,2805.46,1198.4,1607.06,Spring,3,2021,March,Q1
ORD-5006,2022-08-22,2022-08-28,Same Day,CUST-5822,Customer_373,Corporate,Central,Central_State_3,Clothing,Accessories,Business Shirt,13,72.49,0.0,942.37,627.5,314.87,Summer,8,2022,August,Q3
ORD-5007,2024-08-07,2024-08-12,Second Class,CUST-2325,Customer_363,Corporate,East,East_State_6,Furniture,Chairs,Executive Chair,5,521.8,0.1,2348.1,1384.66,963.44,Summer,8,2024,August,Q3
ORD-5008,2021-06-27,2021-07-01,Standard Class,CUST-5496,Customer_301,Corporate,Central,Central_State_7,Office Supplies,Staplers,A4 Paper Pack,8,21.01,0.0,168.08,83.34,84.74,Summer,6,2021,June,Q2
ORD-5009,2021-06-14,2021-06-19,First Class,CUST-8933,Customer_27,Home Office,East,East_State_7,Clothing,Shoes,Casual T-Shirt,13,118.43,0.25,1154.69,499.02,655.67,Summer,6,2021,June,Q2
ORD-5010,2022-10-11,2022-10-17,First Class,CUST-8349,Customer_237,Corporate,Central,Central_State_2,Sports,Accessories,Jump Rope,6,155.38,0.05,885.67,491.19,394.48,Autumn,10,2022,October,Q4
ORD-5011,2024-10-16,2024-10-20,Same Day,CUST-1017,Customer_341,Home Office,Central,Central_State_8,Electronics,Laptops,iPad Air,19,1459.27,0.0,27726.13,15871.24,11854.89,Autumn,10,2024,October,Q4
ORD-5012,2024-07-28,2024-07-29,Second Class,CUST-8249,Customer_259,Home Office,South,South_State_5,Electronics,Phones,iPad Air,14,1218.59,0.1,15354.23,7786.58,7567.65,Summer,7,2024,July,Q3
ORD-5013,2022-02-06,2022-02-07,First Class,CUST-7940,Customer_460,Corporate,Central,Central_State_6,Electronics,Cameras,Samsung Galaxy,17,1046.41,0.0,17788.97,9730.84,8058.13,Winter,2,2022,February,Q1
ORD-5014,2024-03-01,2024-03-04,First Class,CUST-4168,Customer_358,Home Office,South,South_State_3,Sports,Nutrition,Yoga Mat,10,120.16,0.3,841.12,479.69,361.43,Spring,3,2024,March,Q1
ORD-5015,2021-01-16,2021-01-18,Second Class,CUST-8707,Customer_188,Home Office,South,South_State_6,Sports,Shoes,Dumbbells Set,13,105.18,0.0,1367.34,857.13,510.21,Winter,1,2021,January,Q1
ORD-5016,2023-10-03,2023-10-08,Second Class,CUST-5270,Customer_383,Corporate,North,North_State_7,Office Supplies,Folders,File Folders,13,81.51,0.05,1006.65,404.16,602.49,Autumn,10,2023,October,Q4
ORD-5017,2022-08-13,2022-08-15,First Class,CUST-2245,Customer_71,Consumer,West,West_State_3,Electronics,Phones,iPhone 15,6,682.51,0.25,3071.3,1626.94,1444.36,Summer,8,2022,August,Q3
ORD-5018,2023-05-14,2023-05-18,Same Day,CUST-4807,Customer_51,Home Office,North,North_State_5,Office Supplies,Paper,File Folders,1,57.9,0.15,49.21,26.05,23.16,Spring,5,2023,May,Q2
ORD-5019,2024-03-13,2024-03-15,Second Class,CUST-9229,Customer_31,Home Office,West,West_State_8,Clothing,Trousers,Winter Jacket,9,138.26,0.2,995.47,399.04,596.43,Spring,3,2024,March,Q1
ORD-5020,2021-05-24,2021-05-25,Same Day,CUST-4920,Customer_307,Home Office,North,North_State_10,Electronics,Tablets,iPad Air,17,1096.22,0.2,14908.59,7387.09,7521.5,Spring,5,2021,May,Q2
ORD-5021,2023-03-08,2023-03-13,Same Day,CUST-8038,Customer_284,Home Office,West,West_State_9,Clothing,Trousers,Sport Socks,7,89.15,0.05,592.85,387.46,205.39,Spring,3,2023,March,Q1
ORD-5022,2022-03-07,2022-03-12,Same Day,CUST-9823,Customer_53,Consumer,Central,Central_State_7,Clothing,Accessories,Sport Socks,12,142.55,0.25,1282.95,607.65,675.3,Spring,3,2022,March,Q1
ORD-5023,2022-12-15,2022-12-17,Same Day,CUST-4814,Customer_376,Corporate,East,East_State_6,Furniture,Sofas,Standing Desk,20,775.36,0.05,14731.84,8367.28,6364.56,Winter,12,2022,December,Q4
ORD-5024,2021-09-30,2021-10-01,Second Class,CUST-4417,Customer_476,Corporate,East,East_State_5,Sports,Nutrition,Protein Powder,17,68.35,0.2,929.56,381.74,547.82,Autumn,9,2021,September,Q3
ORD-5025,2021-12-28,2022-01-02,Same Day,CUST-4032,Customer_274,Home Office,East,East_State_2,Sports,Clothing,Jump Rope,13,99.55,0.0,1294.15,702.61,591.54,Winter,12,2021,December,Q4
ORD-5026,2021-04-26,2021-04-30,Same Day,CUST-2232,Customer_273,Home Office,South,South_State_2,Clothing,Jackets,Winter Jacket,14,232.37,0.05,3090.52,1994.71,1095.81,Spring,4,2021,April,Q2
ORD-5027,2024-05-31,2024-06-01,First Class,CUST-4531,Customer_355,Corporate,South,South_State_8,Office Supplies,Notebooks,Highlighters,14,52.6,0.05,699.58,333.02,366.56,Spring,5,2024,May,Q2
ORD-5028,2022-07-29,2022-07-30,First Class,CUST-8737,Customer_256,Corporate,West,West_State_4,Clothing,Shoes,Formal Trousers,4,51.07,0.05,194.07,94.04,100.03,Summer,7,2022,July,Q3
ORD-5029,2023-03-09,2023-03-12,Second Class,CUST-5933,Customer_11,Home Office,East,East_State_7,Electronics,Cameras,Canon Camera,18,1279.78,0.2,18428.83,7894.39,10534.44,Spring,3,2023,March,Q1
ORD-5030,2022-05-03,2022-05-06,Second Class,CUST-7500,Customer_339,Corporate,South,South_State_9,Clothing,Shoes,Formal Trousers,7,159.88,0.15,951.29,538.93,412.36,Spring,5,2022,May,Q2
ORD-5031,2022-10-24,2022-10-25,First Class,CUST-9596,Customer_397,Home Office,Central,Central_State_1,Electronics,Phones,LG Monitor,10,1304.36,0.3,9130.52,5724.08,3406.44,Autumn,10,2022,October,Q4
ORD-5032,2021-02-25,2021-03-02,First Class,CUST-6128,Customer_354,Corporate,Central,Central_State_1,Sports,Nutrition,Resistance Bands,14,164.91,0.0,2308.74,1557.12,751.62,Winter,2,2021,February,Q1
ORD-5033,2022-11-01,2022-11-02,Same Day,CUST-7139,Customer_140,Home Office,North,North_State_4,Office Supplies,Pens,Notebooks Bundle,15,71.07,0.15,906.14,591.07,315.07,Autumn,11,2022,November,Q4
ORD-5034,2022-08-11,2022-08-18,Same Day,CUST-8479,Customer_73,Home Office,North,North_State_3,Office Supplies,Staplers,Ballpoint Pens,19,44.38,0.0,843.22,481.11,362.11,Summer,8,2022,August,Q3
ORD-5035,2021-11-26,2021-11-28,Same Day,CUST-1182,Customer_70,Corporate,East,East_State_8,Clothing,Jackets,Running Shoes,8,87.39,0.0,699.12,282.21,416.91,Autumn,11,2021,November,Q4
ORD-5036,2023-01-15,2023-01-21,Standard Class,CUST-6229,Customer_56,Corporate,Central,Central_State_5,Electronics,Accessories,LG Monitor,14,1117.24,0.05,14859.29,10397.56,4461.73,Winter,1,2023,January,Q1
ORD-5037,2023-01-04,2023-01-06,Standard Class,CUST-9158,Customer_176,Consumer,East,East_State_1,Sports,Nutrition,Fitness Tracker,14,107.36,0.0,1503.04,682.73,820.31,Winter,1,2023,January,Q1
ORD-5038,2021-04-22,2021-04-23,Second Class,CUST-3568,Customer_443,Corporate,East,East_State_3,Clothing,Accessories,Sport Socks,12,145.95,0.15,1488.69,1078.97,409.72,Spring,4,2021,April,Q2
ORD-5039,2022-06-14,2022-06-17,First Class,CUST-5581,Customer_393,Consumer,North,North_State_2,Office Supplies,Staplers,Sticky Notes,7,28.61,0.0,200.27,101.4,98.87,Summer,6,2022,June,Q2
ORD-5040,2022-01-24,2022-01-29,Standard Class,CUST-4907,Customer_283,Corporate,East,East_State_2,Sports,Clothing,Protein Powder,13,114.6,0.05,1415.31,669.46,745.85,Winter,1,2022,January,Q1
ORD-5041,2022-10-11,2022-10-15,Standard Class,CUST-1213,Customer_430,Corporate,East,East_State_7,Sports,Nutrition,Running Shoes Pro,1,82.38,0.2,65.9,40.15,25.75,Autumn,10,2022,October,Q4
ORD-5042,2022-03-04,2022-03-08,Standard Class,CUST-8428,Customer_424,Corporate,Central,Central_State_4,Electronics,Phones,iPhone 15,10,301.3,0.3,2109.1,1322.08,787.02,Spring,3,2022,March,Q1
ORD-5043,2021-02-20,2021-02-26,Same Day,CUST-9510,Customer_299,Home Office,West,West_State_10,Clothing,Accessories,Sport Socks,5,53.85,0.15,228.86,102.14,126.72,Winter,2,2021,February,Q1
ORD-5044,2024-04-03,2024-04-08,Standard Class,CUST-6908,Customer_74,Consumer,Central,Central_State_2,Clothing,Accessories,Formal Trousers,1,196.16,0.0,196.16,116.4,79.76,Spring,4,2024,April,Q2
ORD-5045,2023-10-27,2023-10-30,Same Day,CUST-1874,Customer_135,Home Office,East,East_State_9,Electronics,Accessories,Dell Laptop,7,1180.06,0.0,8260.42,3737.17,4523.25,Autumn,10,2023,October,Q4
ORD-5046,2022-12-26,2023-01-01,First Class,CUST-5462,Customer_493,Corporate,North,North_State_1,Sports,Accessories,Protein Powder,20,170.36,0.0,3407.2,2016.3,1390.9,Winter,12,2022,December,Q4
ORD-5047,2024-05-01,2024-05-08,Standard Class,CUST-7107,Customer_130,Corporate,North,North_State_9,Furniture,Shelves,Conference Table,15,202.04,0.0,3030.6,2171.62,858.98,Spring,5,2024,May,Q2
ORD-5048,2023-07-26,2023-07-29,Standard Class,CUST-7087,Customer_201,Corporate,North,North_State_1,Sports,Equipment,Fitness Tracker,13,52.98,0.0,688.74,482.3,206.44,Summer,7,2023,July,Q3
ORD-5049,2024-04-11,2024-04-17,Second Class,CUST-6480,Customer_27,Corporate,East,East_State_7,Office Supplies,Staplers,Sticky Notes,1,79.43,0.0,79.43,55.13,24.3,Spring,4,2024,April,Q2
ORD-5050,2023-03-20,2023-03-26,First Class,CUST-7104,Customer_357,Consumer,South,South_State_8,Office Supplies,Staplers,File Folders,12,17.18,0.15,175.24,107.97,67.27,Spring,3,2023,March,Q1
ORD-5051,2023-05-27,2023-05-30,First Class,CUST-8987,Customer_137,Corporate,West,West_State_4,Clothing,Accessories,Sport Socks,19,179.91,0.05,3247.38,1962.3,1285.08,Spring,5,2023,May,Q2
ORD-5052,2023-08-04,2023-08-06,Same Day,CUST-1299,Customer_304,Home Office,East,East_State_2,Sports,Nutrition,Resistance Bands,7,78.84,0.0,551.88,236.72,315.16,Summer,8,2023,August,Q3
ORD-5053,2021-02-25,2021-02-27,Standard Class,CUST-2216,Customer_417,Consumer,South,South_State_10,Clothing,Shoes,Winter Jacket,10,77.46,0.05,735.87,337.7,398.17,Winter,2,2021,February,Q1
ORD-5054,2021-04-11,2021-04-13,Second Class,CUST-5084,Customer_4,Consumer,West,West_State_10,Clothing,Jackets,Casual T-Shirt,16,130.0,0.3,1456.0,637.98,818.02,Spring,4,2021,April,Q2
ORD-5055,2024-01-06,2024-01-08,Same Day,CUST-4553,Customer_410,Consumer,West,West_State_4,Electronics,Tablets,Canon Camera,16,917.51,0.0,14680.16,6937.11,7743.05,Winter,1,2024,January,Q1
ORD-5056,2022-01-06,2022-01-11,Standard Class,CUST-6466,Customer_472,Corporate,North,North_State_9,Clothing,Trousers,Running Shoes,11,120.68,0.3,929.24,499.41,429.83,Winter,1,2022,January,Q1
ORD-5057,2021-03-25,2021-03-26,First Class,CUST-8686,Customer_427,Home Office,Central,Central_State_6,Electronics,Cameras,Dell Laptop,12,1400.93,0.05,15970.6,9431.7,6538.9,Spring,3,2021,March,Q1
ORD-5058,2021-04-19,2021-04-20,Standard Class,CUST-8878,Customer_233,Home Office,Central,Central_State_10,Office Supplies,Paper,Sticky Notes,11,49.05,0.0,539.55,321.54,218.01,Spring,4,2021,April,Q2
ORD-5059,2024-12-30,2025-01-06,Standard Class,CUST-5832,Customer_139,Home Office,North,North_State_7,Office Supplies,Pens,Notebooks Bundle,17,80.35,0.0,1365.95,712.54,653.41,Winter,12,2024,December,Q4
ORD-5060,2023-04-13,2023-04-14,Same Day,CUST-6954,Customer_213,Corporate,North,North_State_3,Sports,Nutrition,Jump Rope,4,98.12,0.0,392.48,157.5,234.98,Spring,4,2023,April,Q2
ORD-5061,2023-03-22,2023-03-26,Same Day,CUST-4601,Customer_255,Corporate,North,North_State_8,Clothing,Accessories,Sport Socks,11,173.41,0.05,1812.13,1217.84,594.29,Spring,3,2023,March,Q1
ORD-5062,2023-05-22,2023-05-26,Second Class,CUST-4817,Customer_458,Home Office,North,North_State_9,Office Supplies,Notebooks,Notebooks Bundle,20,18.42,0.05,349.98,173.74,176.24,Spring,5,2023,May,Q2
ORD-5063,2021-07-29,2021-08-05,Standard Class,CUST-9626,Customer_332,Corporate,South,South_State_7,Clothing,Trousers,Formal Trousers,9,142.07,0.1,1150.77,707.57,443.2,Summer,7,2021,July,Q3
ORD-5064,2021-07-18,2021-07-21,Standard Class,CUST-7128,Customer_385,Consumer,Central,Central_State_4,Clothing,Accessories,Formal Trousers,13,83.58,0.15,923.56,543.17,380.39,Summer,7,2021,July,Q3
ORD-5065,2022-02-16,2022-02-17,Same Day,CUST-1078,Customer_84,Home Office,East,East_State_8,Office Supplies,Paper,A4 Paper Pack,7,40.91,0.0,286.37,196.26,90.11,Winter,2,2022,February,Q1
ORD-5066,2023-11-04,2023-11-07,Second Class,CUST-4713,Customer_395,Corporate,North,North_State_10,Clothing,Shoes,Formal Trousers,19,197.74,0.25,2817.8,1295.58,1522.22,Autumn,11,2023,November,Q4
ORD-5067,2021-08-14,2021-08-18,First Class,CUST-9563,Customer_486,Home Office,South,South_State_5,Clothing,Accessories,Business Shirt,6,216.23,0.15,1102.77,642.68,460.09,Summer,8,2021,August,Q3
ORD-5068,2024-09-16,2024-09-18,Standard Class,CUST-8399,Customer_100,Corporate,South,South_State_10,Electronics,Tablets,Samsung Galaxy,1,909.65,0.1,818.68,455.55,363.13,Autumn,9,2024,September,Q3
ORD-5069,2023-09-04,2023-09-06,Standard Class,CUST-7305,Customer_64,Home Office,East,East_State_9,Sports,Accessories,Jump Rope,16,82.08,0.15,1116.29,618.15,498.14,Autumn,9,2023,September,Q3
ORD-5070,2022-05-13,2022-05-19,First Class,CUST-2276,Customer_300,Consumer,North,North_State_3,Office Supplies,Paper,Sticky Notes,3,52.95,0.15,135.02,66.33,68.69,Spring,5,2022,May,Q2
ORD-5071,2022-08-16,2022-08-17,Same Day,CUST-2427,Customer_344,Consumer,South,South_State_8,Office Supplies,Notebooks,Ballpoint Pens,10,56.04,0.0,560.4,237.24,323.16,Summer,8,2022,August,Q3
ORD-5072,2021-04-09,2021-04-16,First Class,CUST-3936,Customer_11,Corporate,East,East_State_2,Clothing,Accessories,Running Shoes,10,105.09,0.05,998.36,571.35,427.01,Spring,4,2021,April,Q2
ORD-5073,2023-01-07,2023-01-11,First Class,CUST-8766,Customer_117,Home Office,South,South_State_4,Sports,Clothing,Yoga Mat,4,86.94,0.1,312.98,234.05,78.93,Winter,1,2023,January,Q1
ORD-5074,2023-09-01,2023-09-05,Standard Class,CUST-1094,Customer_250,Consumer,Central,Central_State_2,Sports,Equipment,Running Shoes Pro,7,70.07,0.25,367.87,212.4,155.47,Autumn,9,2023,September,Q3
ORD-5075,2024-03-21,2024-03-24,First Class,CUST-6355,Customer_273,Corporate,North,North_State_4,Clothing,Shirts,Casual T-Shirt,4,102.33,0.15,347.92,151.18,196.74,Spring,3,2024,March,Q1
ORD-5076,2024-01-17,2024-01-21,Standard Class,CUST-9767,Customer_132,Corporate,East,East_State_4,Furniture,Desks,Filing Cabinet,6,596.08,0.2,2861.18,1871.97,989.21,Winter,1,2024,January,Q1
ORD-5077,2023-12-02,2023-12-07,Standard Class,CUST-1515,Customer_234,Home Office,North,North_State_1,Electronics,Cameras,Sony Headphones,5,1321.99,0.0,6609.95,4908.96,1700.99,Winter,12,2023,December,Q4
ORD-5078,2022-10-01,2022-10-07,Standard Class,CUST-5287,Customer_184,Consumer,North,North_State_2,Clothing,Shoes,Running Shoes,8,44.38,0.0,355.04,188.95,166.09,Autumn,10,2022,October,Q4
ORD-5079,2024-10-12,2024-10-17,Same Day,CUST-7186,Customer_123,Home Office,East,East_State_3,Sports,Nutrition,Yoga Mat,16,64.62,0.0,1033.92,423.89,610.03,Autumn,10,2024,October,Q4
ORD-5080,2023-07-25,2023-07-27,Second Class,CUST-3394,Customer_470,Corporate,West,West_State_7,Furniture,Shelves,Standing Desk,20,792.83,0.0,15856.6,7795.14,8061.46,Summer,7,2023,July,Q3
ORD-5081,2021-04-02,2021-04-05,First Class,CUST-5262,Customer_302,Consumer,South,South_State_4,Sports,Clothing,Yoga Mat,12,61.63,0.0,739.56,338.35,401.21,Spring,4,2021,April,Q2
ORD-5082,2021-04-18,2021-04-25,First Class,CUST-8116,Customer_152,Corporate,Central,Central_State_3,Office Supplies,Paper,File Folders,7,72.67,0.15,432.39,187.57,244.82,Spring,4,2021,April,Q2
ORD-5083,2023-05-12,2023-05-13,Standard Class,CUST-6148,Customer_46,Home Office,Central,Central_State_5,Clothing,Shirts,Business Shirt,20,181.32,0.0,3626.4,2043.36,1583.04,Spring,5,2023,May,Q2
ORD-5084,2024-09-02,2024-09-08,Same Day,CUST-7015,Customer_215,Consumer,North,North_State_5,Furniture,Shelves,Executive Chair,3,606.01,0.0,1818.03,1173.4,644.63,Autumn,9,2024,September,Q3
ORD-5085,2021-04-12,2021-04-18,Second Class,CUST-3740,Customer_97,Consumer,North,North_State_9,Furniture,Sofas,Ergonomic Chair,14,180.54,0.2,2022.05,898.82,1123.23,Spring,4,2021,April,Q2
ORD-5086,2022-06-16,2022-06-18,First Class,CUST-7017,Customer_449,Home Office,Central,Central_State_9,Office Supplies,Staplers,File Folders,7,55.33,0.15,329.21,238.13,91.08,Summer,6,2022,June,Q2
ORD-5087,2024-03-03,2024-03-05,Same Day,CUST-6822,Customer_204,Corporate,South,South_State_6,Furniture,Chairs,Bookshelf,16,391.56,0.1,5638.46,3484.2,2154.26,Spring,3,2024,March,Q1
ORD-5088,2022-10-07,2022-10-08,Same Day,CUST-9035,Customer_209,Home Office,Central,Central_State_7,Furniture,Desks,Conference Table,11,896.43,0.05,9367.69,5504.69,3863.0,Autumn,10,2022,October,Q4
ORD-5089,2022-12-12,2022-12-19,Second Class,CUST-4678,Customer_330,Home Office,East,East_State_9,Clothing,Trousers,Business Shirt,1,55.66,0.0,55.66,34.49,21.17,Winter,12,2022,December,Q4
ORD-5090,2023-10-07,2023-10-10,First Class,CUST-5727,Customer_347,Consumer,West,West_State_6,Furniture,Sofas,Ergonomic Chair,10,365.43,0.3,2558.01,1215.23,1342.78,Autumn,10,2023,October,Q4
ORD-5091,2023-07-19,2023-07-22,Second Class,CUST-6931,Customer_78,Home Office,West,West_State_6,Sports,Nutrition,Protein Powder,14,162.84,0.05,2165.77,1292.26,873.51,Summer,7,2023,July,Q3
ORD-5092,2022-08-10,2022-08-12,Second Class,CUST-5694,Customer_405,Corporate,West,West_State_7,Electronics,Tablets,Samsung Galaxy,6,1455.59,0.15,7423.51,3133.54,4289.97,Summer,8,2022,August,Q3
ORD-5093,2023-05-11,2023-05-18,First Class,CUST-8704,Customer_53,Home Office,Central,Central_State_6,Electronics,Cameras,Sony Headphones,19,1261.49,0.0,23968.31,17742.38,6225.93,Spring,5,2023,May,Q2
ORD-5094,2023-09-02,2023-09-09,Second Class,CUST-1331,Customer_84,Home Office,East,East_State_3,Office Supplies,Pens,Stapler Set,2,64.83,0.0,129.66,53.63,76.03,Autumn,9,2023,September,Q3
ORD-5095,2021-07-30,2021-08-05,Second Class,CUST-3234,Customer_98,Corporate,North,North_State_3,Furniture,Desks,Standing Desk,4,284.15,0.2,909.28,553.49,355.79,Summer,7,2021,July,Q3
ORD-5096,2024-02-12,2024-02-15,Second Class,CUST-2864,Customer_152,Consumer,West,West_State_5,Office Supplies,Folders,A4 Paper Pack,14,76.41,0.0,1069.74,582.32,487.42,Winter,2,2024,February,Q1
ORD-5097,2022-10-17,2022-10-19,Same Day,CUST-9089,Customer_282,Corporate,East,East_State_9,Clothing,Shoes,Business Shirt,11,64.93,0.2,571.38,326.24,245.14,Autumn,10,2022,October,Q4
ORD-5098,2021-03-08,2021-03-15,Second Class,CUST-3865,Customer_362,Consumer,Central,Central_State_7,Electronics,Tablets,iPhone 15,7,473.26,0.3,2318.97,1169.87,1149.1,Spring,3,2021,March,Q1
ORD-5099,2022-01-25,2022-01-28,Second Class,CUST-2418,Customer_18,Home Office,South,South_State_6,Office Supplies,Folders,File Folders,2,30.57,0.2,48.91,33.64,15.27,Winter,1,2022,January,Q1
ORD-5100,2023-06-30,2023-07-01,Second Class,CUST-8439,Customer_496,Consumer,West,West_State_9,Sports,Shoes,Fitness Tracker,18,45.03,0.1,729.49,378.79,350.7,Summer,6,2023,June,Q2
ORD-5101,2023-08-20,2023-08-24,Second Class,CUST-1238,Customer_319,Consumer,East,East_State_10,Furniture,Shelves,Ergonomic Chair,7,397.3,0.1,2502.99,1020.38,1482.61,Summer,8,2023,August,Q3
ORD-5102,2024-06-15,2024-06-20,Same Day,CUST-4560,Customer_342,Home Office,East,East_State_9,Clothing,Accessories,Sport Socks,12,42.49,0.3,356.92,197.31,159.61,Summer,6,2024,June,Q2
ORD-5103,2021-08-10,2021-08-15,Standard Class,CUST-1143,Customer_19,Corporate,South,South_State_3,Electronics,Cameras,Canon Camera,13,397.14,0.05,4904.68,3615.37,1289.31,Summer,8,2021,August,Q3
ORD-5104,2022-08-16,2022-08-17,Same Day,CUST-4452,Customer_171,Corporate,South,South_State_4,Office Supplies,Pens,Sticky Notes,17,72.04,0.05,1163.45,831.32,332.13,Summer,8,2022,August,Q3
ORD-5105,2022-02-20,2022-02-22,First Class,CUST-9836,Customer_427,Home Office,Central,Central_State_5,Clothing,Trousers,Business Shirt,20,120.37,0.2,1925.92,1108.5,817.42,Winter,2,2022,February,Q1
ORD-5106,2022-03-12,2022-03-13,First Class,CUST-8563,Customer_106,Consumer,East,East_State_10,Electronics,Phones,Sony Headphones,13,693.16,0.0,9011.08,4565.41,4445.67,Spring,3,2022,March,Q1
ORD-5107,2023-04-05,2023-04-11,Standard Class,CUST-4357,Customer_349,Consumer,West,West_State_1,Office Supplies,Folders,Highlighters,1,40.49,0.25,30.37,17.41,12.96,Spring,4,2023,April,Q2
ORD-5108,2024-09-16,2024-09-23,First Class,CUST-9978,Customer_197,Corporate,Central,Central_State_10,Furniture,Sofas,Filing Cabinet,2,567.92,0.3,795.09,593.45,201.64,Autumn,9,2024,September,Q3
ORD-5109,2023-07-14,2023-07-19,First Class,CUST-6462,Customer_86,Consumer,North,North_State_2,Furniture,Desks,Bookshelf,9,826.22,0.05,7064.18,3072.49,3991.69,Summer,7,2023,July,Q3
ORD-5110,2021-12-12,2021-12-15,Standard Class,CUST-5465,Customer_25,Consumer,South,South_State_10,Sports,Equipment,Fitness Tracker,1,143.49,0.3,100.44,43.95,56.49,Winter,12,2021,December,Q4
ORD-5111,2024-06-21,2024-06-26,First Class,CUST-1233,Customer_341,Home Office,North,North_State_2,Electronics,Laptops,Dell Laptop,4,614.76,0.15,2090.18,1412.22,677.96,Summer,6,2024,June,Q2
ORD-5112,2024-12-12,2024-12-14,Second Class,CUST-3814,Customer_412,Home Office,West,West_State_7,Office Supplies,Folders,Stapler Set,13,83.17,0.2,864.97,423.08,441.89,Winter,12,2024,December,Q4
